symbol,trading_date,session_kind,direction,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,multiplier,per_lot_risk,pnl,return_pct
PS,2025-12-26,日盘,short,2025-12-26 13:40:00,59085.0,59315.0,2025-12-26 13:45:00,59315.0,stop_loss,3,690.0,-725.52,-0.7255
PS,2025-12-29,日盘,short,2025-12-29 13:40:00,58630.0,58995.0,2025-12-29 14:00:00,57915.0,take_profit,3,1095.0,2110.04,2.11
PS,2025-12-30,日盘,long,2025-12-30 09:10:00,56830.0,56695.0,2025-12-30 09:15:00,57085.0,take_profit,3,405.0,730.83,0.7308
LC,2025-12-30,日盘,short,2025-12-30 13:40:00,122120.0,123520.0,2025-12-30 14:05:00,123520.0,stop_loss,1,1400.0,-1424.56,-1.4246
LC,2025-12-31,日盘,short,2025-12-31 13:40:00,120360.0,121000.0,2025-12-31 13:50:00,119140.0,take_profit,1,640.0,1196.05,1.196
PS,2025-12-31,日盘,short,2025-12-31 13:40:00,56575.0,56765.0,2025-12-31 14:00:00,56765.0,stop_loss,3,570.0,-604.0,-0.604
LC,2026-01-05,日盘,short,2026-01-05 09:10:00,123300.0,124220.0,2026-01-05 09:25:00,124220.0,stop_loss,1,920.0,-944.75,-0.9448
LC,2026-01-05,日盘,short,2026-01-05 13:40:00,126620.0,127040.0,2026-01-05 13:45:00,127040.0,stop_loss,1,420.0,-445.37,-0.4454
PS,2026-01-05,日盘,short,2026-01-05 13:40:00,58075.0,58250.0,2026-01-05 13:55:00,58250.0,stop_loss,3,525.0,-559.9,-0.5599
PS,2026-01-06,日盘,short,2026-01-06 09:10:00,59825.0,59940.0,2026-01-06 09:15:00,59940.0,stop_loss,3,345.0,-380.93,-0.3809
PS,2026-01-07,日盘,short,2026-01-07 09:10:00,58650.0,59475.0,2026-01-07 11:25:00,59000.0,forced_close,3,2475.0,-1085.3,-1.0853
LC,2026-01-07,日盘,short,2026-01-07 13:40:00,139300.0,140420.0,2026-01-07 13:55:00,140420.0,stop_loss,1,1120.0,-1147.97,-1.148
PS,2026-01-07,日盘,short,2026-01-07 13:40:00,58565.0,58670.0,2026-01-07 14:00:00,58370.0,take_profit,3,315.0,549.92,0.5499
LC,2026-01-08,日盘,long,2026-01-08 09:10:00,144620.0,144020.0,2026-01-08 09:15:00,145760.0,take_profit,1,600.0,1110.96,1.111
LC,2026-01-09,日盘,short,2026-01-09 13:40:00,142280.0,143820.0,2026-01-09 14:00:00,143820.0,stop_loss,1,1540.0,-1568.61,-1.5686
PS,2026-01-09,日盘,short,2026-01-09 13:40:00,51800.0,51980.0,2026-01-09 14:05:00,51455.0,take_profit,3,540.0,1004.02,1.004
PS,2026-01-13,日盘,short,2026-01-13 09:10:00,50095.0,50385.0,2026-01-13 09:15:00,50385.0,stop_loss,3,870.0,-900.14,-0.9001
LC,2026-01-13,日盘,long,2026-01-13 13:40:00,168400.0,165680.0,2026-01-13 14:30:00,165680.0,stop_loss,1,2720.0,-2753.41,-2.7534
LC,2026-01-14,日盘,short,2026-01-14 09:10:00,168980.0,169920.0,2026-01-14 09:15:00,167160.0,take_profit,1,940.0,1786.39,1.7864
LC,2026-01-14,日盘,short,2026-01-14 13:40:00,166160.0,167040.0,2026-01-14 13:50:00,164460.0,take_profit,1,880.0,1666.94,1.6669
PS,2026-01-14,日盘,short,2026-01-14 13:40:00,48560.0,48955.0,2026-01-14 14:35:00,48955.0,stop_loss,3,1185.0,-1214.25,-1.2143
LC,2026-01-15,日盘,short,2026-01-15 09:10:00,161880.0,163320.0,2026-01-15 09:15:00,159060.0,take_profit,1,1440.0,2787.91,2.7879
PS,2026-01-15,日盘,short,2026-01-15 09:10:00,49095.0,49280.0,2026-01-15 09:15:00,49280.0,stop_loss,3,555.0,-584.51,-0.5845
LC,2026-01-15,日盘,long,2026-01-15 13:40:00,160420.0,157140.0,2026-01-15 14:55:00,163220.0,forced_close,1,3280.0,2767.64,2.7676
PS,2026-01-15,日盘,short,2026-01-15 13:40:00,48720.0,48800.0,2026-01-15 13:45:00,48800.0,stop_loss,3,240.0,-269.26,-0.2693
LC,2026-01-16,日盘,short,2026-01-16 09:10:00,163020.0,163840.0,2026-01-16 09:15:00,163840.0,stop_loss,1,820.0,-852.69,-0.8527
LC,2026-01-19,日盘,short,2026-01-19 09:10:00,145740.0,148980.0,2026-01-19 10:10:00,148980.0,stop_loss,1,3240.0,-3269.47,-3.2695
PS,2026-01-19,日盘,short,2026-01-19 09:10:00,49765.0,50190.0,2026-01-19 09:20:00,50190.0,stop_loss,3,1275.0,-1304.99,-1.305
LC,2026-01-19,日盘,short,2026-01-19 13:40:00,146080.0,146680.0,2026-01-19 13:45:00,146680.0,stop_loss,1,600.0,-629.28,-0.6293
PS,2026-01-21,日盘,short,2026-01-21 09:10:00,49425.0,49705.0,2026-01-21 09:15:00,48880.0,take_profit,3,840.0,1605.51,1.6055
LC,2026-01-21,日盘,long,2026-01-21 13:40:00,166100.0,165700.0,2026-01-21 13:50:00,166840.0,take_profit,1,400.0,706.71,0.7067
PS,2026-01-21,日盘,long,2026-01-21 13:40:00,49250.0,49195.0,2026-01-21 13:45:00,49195.0,stop_loss,3,165.0,-194.53,-0.1945
AG,2026-01-22,夜盘,long,2026-01-21 21:40:00,23290.0,23124.0,2026-01-21 22:10:00,23124.0,stop_loss,15,2490.0,-2559.62,-2.5596
AG,2026-01-22,日盘,long,2026-01-22 09:10:00,22670.0,22573.0,2026-01-22 10:55:00,22861.0,take_profit,15,1455.0,2796.7,2.7967
LC,2026-01-22,日盘,long,2026-01-22 09:10:00,169220.0,168700.0,2026-01-22 09:15:00,168700.0,stop_loss,1,520.0,-553.79,-0.5538
PS,2026-01-22,日盘,long,2026-01-22 09:10:00,50055.0,49895.0,2026-01-22 09:15:00,50360.0,take_profit,3,480.0,884.88,0.8849
LC,2026-01-22,日盘,short,2026-01-22 13:40:00,167160.0,169720.0,2026-01-22 14:00:00,169720.0,stop_loss,1,2560.0,-2593.69,-2.5937
LC,2026-01-23,日盘,short,2026-01-23 09:10:00,176080.0,176840.0,2026-01-23 09:15:00,176840.0,stop_loss,1,760.0,-795.29,-0.7953
PS,2026-01-23,日盘,short,2026-01-23 09:10:00,50830.0,50950.0,2026-01-23 09:15:00,50950.0,stop_loss,3,360.0,-390.53,-0.3905
AG,2026-01-23,日盘,long,2026-01-23 13:40:00,24990.0,24957.0,2026-01-23 13:55:00,24957.0,stop_loss,15,495.0,-569.92,-0.5699
LC,2026-01-26,日盘,long,2026-01-26 09:10:00,188420.0,187520.0,2026-01-26 09:15:00,187520.0,stop_loss,1,900.0,-937.59,-0.9376
AG,2026-01-26,日盘,short,2026-01-26 13:40:00,27045.0,27139.0,2026-01-26 13:45:00,27139.0,stop_loss,15,1410.0,-1491.28,-1.4913
AG,2026-01-27,夜盘,long,2026-01-26 21:10:00,27800.0,27626.0,2026-01-26 21:30:00,27626.0,stop_loss,15,2610.0,-2693.14,-2.6931
AG,2026-01-27,日盘,long,2026-01-27 09:10:00,28281.0,27961.0,2026-01-27 09:45:00,27961.0,stop_loss,15,4800.0,-4884.36,-4.8844
LC,2026-01-27,日盘,short,2026-01-27 13:40:00,169680.0,171940.0,2026-01-27 14:00:00,171940.0,stop_loss,1,2260.0,-2294.16,-2.2942
AG,2026-01-28,日盘,short,2026-01-28 09:10:00,29000.0,29175.0,2026-01-28 11:00:00,29175.0,stop_loss,15,2625.0,-2712.26,-2.7123
AG,2026-01-28,日盘,long,2026-01-28 13:40:00,29449.0,29379.0,2026-01-28 13:45:00,29379.0,stop_loss,15,1050.0,-1138.24,-1.1382
AG,2026-01-29,夜盘,short,2026-01-28 21:10:00,28851.0,29084.0,2026-01-28 21:30:00,29084.0,stop_loss,15,3495.0,-3581.9,-3.5819
LC,2026-01-29,日盘,short,2026-01-29 09:10:00,160860.0,165520.0,2026-01-29 09:40:00,165520.0,stop_loss,1,4660.0,-4692.64,-4.6926
PS,2026-01-29,日盘,short,2026-01-29 09:10:00,50900.0,51485.0,2026-01-29 10:05:00,49745.0,take_profit,3,1755.0,3434.81,3.4348
LC,2026-01-29,日盘,long,2026-01-29 13:40:00,172520.0,171480.0,2026-01-29 13:45:00,171480.0,stop_loss,1,1040.0,-1074.4,-1.0744
PS,2026-01-29,日盘,long,2026-01-29 13:40:00,50180.0,50085.0,2026-01-29 13:50:00,50085.0,stop_loss,3,285.0,-315.08,-0.3151
AG,2026-01-30,夜盘,short,2026-01-29 21:10:00,31096.0,31271.0,2026-01-29 21:20:00,31271.0,stop_loss,15,2625.0,-2718.55,-2.7186
AG,2026-01-30,日盘,short,2026-01-30 09:10:00,29814.0,30570.0,2026-01-30 10:30:00,28305.0,take_profit,15,11340.0,22547.82,22.5478
LC,2026-01-30,日盘,short,2026-01-30 09:10:00,160580.0,161440.0,2026-01-30 09:15:00,161440.0,stop_loss,1,860.0,-892.2,-0.8922
PS,2026-01-30,日盘,short,2026-01-30 09:10:00,47720.0,48900.0,2026-01-30 11:25:00,47380.0,forced_close,3,3540.0,991.47,0.9915
PS,2026-01-30,日盘,long,2026-01-30 13:40:00,48190.0,47805.0,2026-01-30 13:45:00,47805.0,stop_loss,3,1155.0,-1183.8,-1.1838
LC,2026-02-02,日盘,short,2026-02-02 09:10:00,139920.0,144240.0,2026-02-02 09:25:00,144240.0,stop_loss,1,4320.0,-4348.42,-4.3484
LC,2026-02-02,日盘,short,2026-02-02 13:40:00,140700.0,143960.0,2026-02-02 13:45:00,134240.0,take_profit,1,3260.0,6432.51,6.4325
AG,2026-02-03,日盘,long,2026-02-03 09:10:00,21477.0,21076.0,2026-02-03 09:30:00,22276.0,take_profit,15,6015.0,11919.37,11.9194
LC,2026-02-03,日盘,long,2026-02-03 09:10:00,147280.0,146300.0,2026-02-03 09:15:00,146300.0,stop_loss,1,980.0,-1009.36,-1.0094
PS,2026-02-03,日盘,short,2026-02-03 09:10:00,48460.0,48730.0,2026-02-03 09:25:00,48730.0,stop_loss,3,810.0,-839.16,-0.8392
AG,2026-02-04,夜盘,long,2026-02-03 21:10:00,22738.0,22369.0,2026-02-04 01:10:00,22369.0,stop_loss,15,5535.0,-5602.66,-5.6027
PS,2026-02-04,日盘,short,2026-02-04 09:10:00,50160.0,50400.0,2026-02-04 09:15:00,49695.0,take_profit,3,720.0,1365.04,1.365
AG,2026-02-05,夜盘,short,2026-02-04 21:10:00,23519.0,23667.0,2026-02-04 21:15:00,23667.0,stop_loss,15,2220.0,-2290.78,-2.2908
AG,2026-02-05,日盘,short,2026-02-05 09:10:00,23054.0,23459.0,2026-02-05 10:10:00,22247.0,take_profit,15,6075.0,12037.05,12.037
LC,2026-02-05,日盘,short,2026-02-05 09:10:00,142080.0,144720.0,2026-02-05 10:10:00,136860.0,take_profit,1,2640.0,5192.11,5.1921
PS,2026-02-05,日盘,short,2026-02-05 09:10:00,50765.0,50970.0,2026-02-05 09:15:00,50370.0,take_profit,3,615.0,1154.66,1.1547
AG,2026-02-05,日盘,long,2026-02-05 13:40:00,19735.0,19528.0,2026-02-05 14:05:00,20146.0,take_profit,15,3105.0,6105.18,6.1052
AG,2026-02-06,日盘,long,2026-02-06 09:10:00,18335.0,18256.0,2026-02-06 09:15:00,18256.0,stop_loss,15,1185.0,-1239.89,-1.2399
PS,2026-02-06,日盘,long,2026-02-06 09:10:00,48900.0,48415.0,2026-02-06 09:20:00,48415.0,stop_loss,3,1455.0,-1484.19,-1.4842
LC,2026-02-06,日盘,long,2026-02-06 13:40:00,137440.0,136840.0,2026-02-06 13:45:00,136840.0,stop_loss,1,600.0,-627.43,-0.6274
AG,2026-02-07,夜盘,short,2026-02-06 21:10:00,19659.0,19858.0,2026-02-06 21:25:00,19858.0,stop_loss,15,2985.0,-3044.28,-3.0443
AG,2026-02-09,日盘,long,2026-02-09 09:10:00,20552.0,20299.0,2026-02-09 11:25:00,20779.0,forced_close,15,3795.0,3343.0,3.343
LC,2026-02-10,日盘,long,2026-02-10 09:10:00,136320.0,135340.0,2026-02-10 09:30:00,138220.0,take_profit,1,980.0,1872.55,1.8725
AG,2026-02-10,日盘,long,2026-02-10 13:40:00,20520.0,20444.0,2026-02-10 14:25:00,20444.0,stop_loss,15,1140.0,-1201.45,-1.2014
AG,2026-02-11,夜盘,long,2026-02-10 21:10:00,20531.0,20499.0,2026-02-10 21:25:00,20499.0,stop_loss,15,480.0,-541.54,-0.5415
PS,2026-02-11,日盘,long,2026-02-11 13:40:00,48905.0,48865.0,2026-02-11 13:45:00,48970.0,take_profit,3,120.0,165.64,0.1656
LC,2026-02-12,日盘,short,2026-02-12 09:10:00,146880.0,148620.0,2026-02-12 09:30:00,148620.0,stop_loss,1,1740.0,-1769.55,-1.7696
PS,2026-02-12,日盘,short,2026-02-12 09:10:00,48335.0,48455.0,2026-02-12 09:15:00,48455.0,stop_loss,3,360.0,-389.04,-0.389
AG,2026-02-12,日盘,long,2026-02-12 13:40:00,20865.0,20825.0,2026-02-12 13:45:00,20825.0,stop_loss,15,600.0,-662.54,-0.6625
LC,2026-02-12,日盘,long,2026-02-12 13:40:00,151880.0,149700.0,2026-02-12 13:50:00,149700.0,stop_loss,1,2180.0,-2210.16,-2.2102
PS,2026-02-12,日盘,short,2026-02-12 13:40:00,48995.0,49095.0,2026-02-12 14:15:00,49095.0,stop_loss,3,300.0,-329.43,-0.3294
PS,2026-02-13,日盘,long,2026-02-13 09:10:00,48610.0,48420.0,2026-02-13 09:15:00,48975.0,take_profit,3,570.0,1065.72,1.0657
LC,2026-02-13,日盘,long,2026-02-13 13:40:00,150780.0,148980.0,2026-02-13 14:40:00,148980.0,stop_loss,1,1800.0,-1829.98,-1.83
AG,2026-02-24,日盘,short,2026-02-24 09:10:00,21779.0,21934.0,2026-02-24 09:15:00,21472.0,take_profit,15,2325.0,4540.12,4.5401
AG,2026-02-24,日盘,long,2026-02-24 13:40:00,22284.0,22134.0,2026-02-24 14:10:00,22581.0,take_profit,15,2250.0,4387.7,4.3877
PS,2026-02-24,日盘,short,2026-02-24 13:40:00,48415.0,48715.0,2026-02-24 13:50:00,47830.0,take_profit,3,900.0,1726.13,1.7261
AG,2026-02-25,夜盘,long,2026-02-24 21:10:00,22447.0,22401.0,2026-02-24 21:15:00,22401.0,stop_loss,15,690.0,-757.27,-0.7573
AG,2026-02-25,日盘,long,2026-02-25 09:10:00,22369.0,22287.0,2026-02-25 09:20:00,22530.0,take_profit,15,1230.0,2347.65,2.3477
AG,2026-02-25,日盘,long,2026-02-25 13:40:00,23186.0,23014.0,2026-02-25 14:05:00,23014.0,stop_loss,15,2580.0,-2649.3,-2.6493
LC,2026-02-25,日盘,long,2026-02-25 13:40:00,171220.0,170200.0,2026-02-25 14:00:00,170200.0,stop_loss,1,1020.0,-1054.14,-1.0541
AG,2026-02-26,夜盘,short,2026-02-25 21:10:00,23086.0,23177.0,2026-02-25 21:20:00,23177.0,stop_loss,15,1365.0,-1434.39,-1.4344
PS,2026-02-26,日盘,short,2026-02-26 09:10:00,46590.0,47260.0,2026-02-26 11:25:00,46500.0,forced_close,3,2010.0,242.07,0.2421
PS,2026-02-26,日盘,short,2026-02-26 13:40:00,46525.0,46690.0,2026-02-26 14:55:00,46315.0,forced_close,3,495.0,602.15,0.6021
AG,2026-02-27,日盘,short,2026-02-27 09:10:00,22398.0,22440.0,2026-02-27 09:15:00,22440.0,stop_loss,15,630.0,-697.26,-0.6973
LC,2026-02-27,日盘,short,2026-02-27 09:10:00,169280.0,175000.0,2026-02-27 11:25:00,172700.0,forced_close,1,5720.0,-3454.2,-3.4542
PS,2026-02-27,日盘,short,2026-02-27 09:10:00,45590.0,45760.0,2026-02-27 09:25:00,45760.0,stop_loss,3,510.0,-537.4,-0.5374
AG,2026-02-27,日盘,short,2026-02-27 13:40:00,22864.0,22910.0,2026-02-27 13:50:00,22910.0,stop_loss,15,690.0,-758.66,-0.7587
AG,2026-02-28,夜盘,long,2026-02-27 21:10:00,23254.0,23219.0,2026-02-27 21:15:00,23321.0,take_profit,15,525.0,935.14,0.9351
AG,2026-03-02,日盘,long,2026-03-02 09:10:00,24211.0,24044.0,2026-03-02 09:20:00,24044.0,stop_loss,15,2505.0,-2577.38,-2.5774
AG,2026-03-02,日盘,long,2026-03-02 13:40:00,24181.0,24110.0,2026-03-02 14:15:00,24320.0,take_profit,15,1065.0,2012.25,2.0122
AG,2026-03-03,夜盘,short,2026-03-02 21:10:00,24178.0,24318.0,2026-03-02 22:05:00,23901.0,take_profit,15,2100.0,4082.88,4.0829
LC,2026-03-03,日盘,short,2026-03-03 09:10:00,162920.0,166440.0,2026-03-03 09:50:00,155940.0,take_profit,1,3520.0,6948.11,6.9481
AG,2026-03-03,日盘,short,2026-03-03 13:40:00,22650.0,22721.0,2026-03-03 13:45:00,22511.0,take_profit,15,1065.0,2017.26,2.0173
LC,2026-03-03,日盘,short,2026-03-03 13:40:00,150920.0,151340.0,2026-03-03 14:55:00,150860.0,forced_close,1,420.0,29.82,0.0298
AG,2026-03-04,日盘,long,2026-03-04 09:10:00,21570.0,21484.0,2026-03-04 09:25:00,21484.0,stop_loss,15,1290.0,-1354.58,-1.3546
LC,2026-03-04,日盘,long,2026-03-04 09:10:00,153820.0,152660.0,2026-03-04 09:15:00,152660.0,stop_loss,1,1160.0,-1190.65,-1.1906
PS,2026-03-04,日盘,short,2026-03-04 09:10:00,42300.0,42655.0,2026-03-04 11:25:00,42100.0,forced_close,3,1065.0,574.68,0.5747
LC,2026-03-04,日盘,short,2026-03-04 13:40:00,151840.0,153620.0,2026-03-04 14:55:00,153620.0,stop_loss,1,1780.0,-1810.55,-1.8105
PS,2026-03-05,日盘,long,2026-03-05 09:10:00,43815.0,43275.0,2026-03-05 09:25:00,43275.0,stop_loss,3,1620.0,-1646.13,-1.6461
PS,2026-03-05,日盘,short,2026-03-05 13:40:00,42750.0,42805.0,2026-03-05 13:45:00,42655.0,take_profit,3,165.0,259.38,0.2594
AG,2026-03-06,日盘,long,2026-03-06 09:10:00,21321.0,21236.0,2026-03-06 09:20:00,21488.0,take_profit,15,1275.0,2440.79,2.4408
AG,2026-03-06,日盘,long,2026-03-06 13:40:00,21696.0,21684.0,2026-03-06 13:45:00,21684.0,stop_loss,15,180.0,-245.07,-0.2451
AG,2026-03-09,日盘,long,2026-03-09 09:10:00,20618.0,20494.0,2026-03-09 09:55:00,20863.0,take_profit,15,1860.0,3612.78,3.6128
LC,2026-03-09,日盘,long,2026-03-09 09:10:00,152020.0,150680.0,2026-03-09 09:30:00,150680.0,stop_loss,1,1340.0,-1370.27,-1.3703
AG,2026-03-10,日盘,short,2026-03-10 09:10:00,22399.0,22464.0,2026-03-10 09:15:00,22464.0,stop_loss,15,975.0,-1042.29,-1.0423
PS,2026-03-10,日盘,short,2026-03-10 09:10:00,43040.0,43605.0,2026-03-10 11:25:00,42265.0,forced_close,3,1695.0,2299.41,2.2994
LC,2026-03-10,日盘,long,2026-03-10 13:40:00,162460.0,161840.0,2026-03-10 13:45:00,161840.0,stop_loss,1,620.0,-652.43,-0.6524
LC,2026-03-11,日盘,short,2026-03-11 09:10:00,164080.0,164920.0,2026-03-11 09:15:00,162460.0,take_profit,1,840.0,1587.35,1.5873
AG,2026-03-11,日盘,long,2026-03-11 13:40:00,22384.0,22336.0,2026-03-11 13:45:00,22336.0,stop_loss,15,720.0,-787.08,-0.7871
LC,2026-03-11,日盘,long,2026-03-11 13:40:00,159880.0,158560.0,2026-03-11 13:50:00,158560.0,stop_loss,1,1320.0,-1351.84,-1.3518
AG,2026-03-12,夜盘,long,2026-03-11 21:10:00,21906.0,21890.0,2026-03-11 21:15:00,21890.0,stop_loss,15,240.0,-305.69,-0.3057
LC,2026-03-12,日盘,long,2026-03-12 09:10:00,158300.0,157140.0,2026-03-12 09:55:00,157140.0,stop_loss,1,1160.0,-1191.54,-1.1915
PS,2026-03-12,日盘,long,2026-03-12 09:10:00,43035.0,42915.0,2026-03-12 09:25:00,42915.0,stop_loss,3,360.0,-385.78,-0.3858
AG,2026-03-12,日盘,long,2026-03-12 13:40:00,21818.0,21784.0,2026-03-12 13:50:00,21784.0,stop_loss,15,510.0,-575.4,-0.5754
LC,2026-03-12,日盘,long,2026-03-12 13:40:00,155240.0,154680.0,2026-03-12 13:45:00,154680.0,stop_loss,1,560.0,-590.99,-0.591
AG,2026-03-13,夜盘,long,2026-03-12 21:10:00,22235.0,22203.0,2026-03-12 21:15:00,22203.0,stop_loss,15,480.0,-546.66,-0.5467
LC,2026-03-13,日盘,long,2026-03-13 09:10:00,160460.0,158340.0,2026-03-13 09:45:00,158340.0,stop_loss,1,2120.0,-2151.88,-2.1519
PS,2026-03-13,日盘,long,2026-03-13 09:10:00,43835.0,43645.0,2026-03-13 09:25:00,44200.0,take_profit,3,570.0,1068.59,1.0686
AG,2026-03-13,日盘,short,2026-03-13 13:40:00,21414.0,21544.0,2026-03-13 14:20:00,21157.0,take_profit,15,1950.0,3791.14,3.7911
LC,2026-03-13,日盘,short,2026-03-13 13:40:00,157240.0,158020.0,2026-03-13 13:45:00,155740.0,take_profit,1,780.0,1468.7,1.4687
PS,2026-03-13,日盘,short,2026-03-13 13:40:00,43185.0,43210.0,2026-03-13 13:45:00,43150.0,take_profit,3,75.0,79.1,0.0791
AG,2026-03-16,日盘,short,2026-03-16 09:10:00,19850.0,20416.0,2026-03-16 11:25:00,20182.0,forced_close,15,8490.0,-5040.05,-5.04
PS,2026-03-16,日盘,long,2026-03-16 09:10:00,42170.0,41800.0,2026-03-16 11:25:00,42295.0,forced_close,3,1110.0,349.66,0.3497
AG,2026-03-16,日盘,long,2026-03-16 13:40:00,20315.0,20271.0,2026-03-16 13:50:00,20271.0,stop_loss,15,660.0,-720.88,-0.7209
PS,2026-03-16,日盘,long,2026-03-16 13:40:00,42325.0,42190.0,2026-03-16 13:50:00,42190.0,stop_loss,3,405.0,-430.35,-0.4304
AG,2026-03-17,夜盘,long,2026-03-16 21:10:00,20311.0,20245.0,2026-03-16 21:20:00,20440.0,take_profit,15,990.0,1873.87,1.8739
AG,2026-03-17,日盘,short,2026-03-17 13:40:00,20653.0,20707.0,2026-03-17 13:50:00,20548.0,take_profit,15,810.0,1513.2,1.5132
LC,2026-03-17,日盘,short,2026-03-17 13:40:00,155600.0,156460.0,2026-03-17 14:55:00,155320.0,forced_close,1,860.0,248.91,0.2489
LC,2026-03-18,日盘,long,2026-03-18 13:40:00,152180.0,151340.0,2026-03-18 14:10:00,153800.0,take_profit,1,840.0,1589.4,1.5894
PS,2026-03-19,日盘,short,2026-03-19 09:10:00,38975.0,39305.0,2026-03-19 09:55:00,38330.0,take_profit,3,990.0,1911.81,1.9118
AG,2026-03-19,日盘,short,2026-03-19 13:40:00,18614.0,18691.0,2026-03-19 13:55:00,18463.0,take_profit,15,1155.0,2209.38,2.2094
LC,2026-03-19,日盘,short,2026-03-19 13:40:00,144000.0,145400.0,2026-03-19 14:30:00,141260.0,take_profit,1,1400.0,2711.47,2.7115
AG,2026-03-20,日盘,short,2026-03-20 09:10:00,18109.0,18164.0,2026-03-20 09:15:00,18164.0,stop_loss,15,825.0,-879.41,-0.8794
LC,2026-03-20,日盘,short,2026-03-20 09:10:00,146820.0,147420.0,2026-03-20 09:15:00,147420.0,stop_loss,1,600.0,-629.42,-0.6294
PS,2026-03-20,日盘,short,2026-03-20 09:10:00,38905.0,39205.0,2026-03-20 10:00:00,38320.0,take_profit,3,900.0,1731.83,1.7318
LC,2026-03-20,日盘,short,2026-03-20 13:40:00,148960.0,149620.0,2026-03-20 14:30:00,147700.0,take_profit,1,660.0,1230.33,1.2303
AG,2026-03-21,夜盘,short,2026-03-20 21:10:00,17568.0,17643.0,2026-03-20 21:15:00,17643.0,stop_loss,15,1125.0,-1177.82,-1.1778
PS,2026-03-23,日盘,long,2026-03-23 09:10:00,38515.0,37895.0,2026-03-23 09:40:00,37895.0,stop_loss,3,1860.0,-1882.92,-1.8829
PS,2026-03-23,日盘,short,2026-03-23 13:40:00,37605.0,37795.0,2026-03-23 13:50:00,37240.0,take_profit,3,570.0,1072.55,1.0725
AG,2026-03-24,夜盘,long,2026-03-23 21:10:00,16881.0,16791.0,2026-03-23 21:15:00,16791.0,stop_loss,15,1350.0,-1400.51,-1.4005
AG,2026-03-24,日盘,short,2026-03-24 09:10:00,16524.0,16728.0,2026-03-24 09:35:00,16728.0,stop_loss,15,3060.0,-3109.88,-3.1099
LC,2026-03-24,日盘,short,2026-03-24 09:10:00,150880.0,152860.0,2026-03-24 09:20:00,152860.0,stop_loss,1,1980.0,-2010.37,-2.0104
PS,2026-03-24,日盘,short,2026-03-24 09:10:00,36260.0,36435.0,2026-03-24 09:15:00,35925.0,take_profit,3,525.0,983.34,0.9833
AG,2026-03-24,日盘,long,2026-03-24 13:40:00,16636.0,16530.0,2026-03-24 14:05:00,16845.0,take_profit,15,1590.0,3084.78,3.0848
LC,2026-03-24,日盘,long,2026-03-24 13:40:00,152600.0,151720.0,2026-03-24 13:50:00,154300.0,take_profit,1,880.0,1669.31,1.6693
PS,2026-03-24,日盘,long,2026-03-24 13:40:00,35405.0,35205.0,2026-03-24 14:00:00,35205.0,stop_loss,3,600.0,-621.18,-0.6212
AG,2026-03-25,日盘,long,2026-03-25 13:40:00,18211.0,18111.0,2026-03-25 13:50:00,18111.0,stop_loss,15,1500.0,-1554.48,-1.5545
PS,2026-03-25,日盘,long,2026-03-25 13:40:00,36765.0,36640.0,2026-03-25 13:50:00,36640.0,stop_loss,3,375.0,-397.02,-0.397
AG,2026-03-26,夜盘,short,2026-03-25 21:10:00,18119.0,18167.0,2026-03-25 21:45:00,18026.0,take_profit,15,720.0,1340.78,1.3408
AG,2026-03-26,日盘,short,2026-03-26 09:10:00,17812.0,17861.0,2026-03-26 09:15:00,17717.0,take_profit,15,735.0,1371.71,1.3717
LC,2026-03-26,日盘,short,2026-03-26 09:10:00,157000.0,158200.0,2026-03-26 09:35:00,158200.0,stop_loss,1,1200.0,-1231.52,-1.2315
PS,2026-03-26,日盘,short,2026-03-26 09:10:00,35900.0,36350.0,2026-03-26 09:40:00,36350.0,stop_loss,3,1350.0,-1371.68,-1.3717
AG,2026-03-26,日盘,short,2026-03-26 13:40:00,17628.0,17711.0,2026-03-26 13:55:00,17465.0,take_profit,15,1245.0,2392.36,2.3924
AG,2026-03-27,夜盘,long,2026-03-26 21:10:00,17178.0,17132.0,2026-03-26 21:20:00,17267.0,take_profit,15,690.0,1283.33,1.2833
LC,2026-03-27,日盘,long,2026-03-27 09:10:00,159640.0,158060.0,2026-03-27 10:30:00,162740.0,take_profit,1,1580.0,3067.76,3.0678
PS,2026-03-30,日盘,long,2026-03-30 13:40:00,36405.0,36155.0,2026-03-30 13:50:00,36890.0,take_profit,3,750.0,1433.01,1.433
AG,2026-03-31,夜盘,short,2026-03-30 21:10:00,17933.0,17977.0,2026-03-30 21:30:00,17848.0,take_profit,15,660.0,1221.33,1.2213
AG,2026-03-31,日盘,long,2026-03-31 09:10:00,17895.0,17812.0,2026-03-31 09:15:00,18058.0,take_profit,15,1245.0,2391.07,2.3911
PS,2026-03-31,日盘,long,2026-03-31 09:10:00,36595.0,36505.0,2026-03-31 09:15:00,36505.0,stop_loss,3,270.0,-291.93,-0.2919
AG,2026-04-01,夜盘,long,2026-03-31 21:10:00,18376.0,18321.0,2026-03-31 21:25:00,18321.0,stop_loss,15,825.0,-880.05,-0.88
AG,2026-04-02,夜盘,long,2026-04-01 21:10:00,18791.0,18772.0,2026-04-01 21:15:00,18826.0,take_profit,15,285.0,468.57,0.4686
PS,2026-04-02,日盘,short,2026-04-02 09:10:00,35610.0,35680.0,2026-04-02 09:15:00,35485.0,take_profit,3,210.0,353.67,0.3537
